title,answer,img,bogi1,bogi2,bogi3,bogi4
(가) 국가에 대한 설명으로 옳지 않은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m2.gif?1476226553,신분의 차이가 있는 사회였다.,청동기 문화를 바탕으로 건국되었다.,개인의 재산 소유가 인정되는 사회였다.,영고라는 축제를 열어 하늘에 제사를 지냈다.
다음과 관련된 삼국 시대의 종교에 대한 설명으로 옳지 않은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m4.gif?1476226557,삼국의 문화 발전에 기여하였다.,삼국 중 신라가 가장 먼저 받아들였다.,왕권을 강화시켜 주는 데 큰 역할을 하였다.,백성들의 마음을 하나로 모으는 역할을 하였다.
다음 자료를 통해 알 수 있는 공통점으로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m6.gif?1476226558,금속 공예 기술의 발달,천문 과학 기술의 발달,토목 건축 기술의 발달,토지 측량 기술의 발달
밑줄 그은‘왕’의 재위 시기에 있었던 역사적 사건으로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m8.gif?1476226559,공산 전투,귀주 대첩,매소성 전투,한산도 대첩
(가) 국가에 대한 설명으로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m9.gif?1476226559,여진족의 침입으로 멸망하였다.,엄격한 신분 제도인 골품제가 있었다.,해동성국이라 불릴 정도로 성장하였다.,진대법을 실시해 백성들의 생활을 안정시켰다.
다음 축전에 전시된 문화재에 대한 설명으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m10.gif?1476226552,현재 송광사에 보관되어 있다.,석탑을 보수하는 과정에서 발견되었다.,세계에서 가장 오래된 목판 인쇄물이다.,부처의 힘으로 외적을 물리치기 위해 만들어졌다.
다음 사건이 일어난 시기를 연표에서 옳게 고른 것은?,3,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m11.gif?1476226552,(가),(나),(다),(라)
지도의 이동 경로와 관련된 역사적 사실로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m12.gif?1476226552,별무반 조직,삼별초 항쟁,위화도 회군,홍건적 격퇴
다음 자료를 남긴 인물의 업적으로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m13.gif?1476226552,화통도감을 설치하였다.,과거 제도를 실시하였다.,북진 정책을 추진하였다.,노비안검법을 실시하였다.
(가)에 들어갈 내용으로 옳은 것을 <보기>에서 고른 것은?,3,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m14.gif?1476226552,"ㄱ, ㄴ","ㄱ, ㄹ","ㄴ, ㄷ","ㄷ, ㄹ"
(가)와 같은 변화에 대해 학생들이 나눈 대화로 적절하지 않은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m15.gif?1476226553,①,②,③,④
다음 신분에 속하지 않은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m17.gif?1476226553,법률을 담당한 율관,예능을 담당한 광대,의약을 담당한 의관,통역을 담당한 역관
다음 퍼즐의 (ㄱ)~(ㄹ)에 대한 설명으로 옳지 않은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m18.gif?1476226553,(ㄱ) - 그림에 관한 일을 맡아보던 기관이다.,(ㄴ) - 서민들의 생활을 재미있고 현실감 있게 표현한 그림이다.,"(ㄷ) - 선비들이 매화, 난초, 국화, 대나무를 그린 그림이다.",(ㄹ) - 정조 때 거중기를 이용해 쌓은 성이다.
다음 인물 카드의 주인공으로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m20.gif?1476226553,김구,이봉창,안중근,박은식
다음 단체가 만들어진 시기를 연표에서 옳게 고른 것은?,3,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m22.gif?1476226554,(가),(나),(다),(라)
다음을 발표한 이유로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m24.gif?1476226554,외세의 침략을 막기 위해,천주교 믿는 것을 막기 위해,경복궁 중건을 기념하기 위해,신하들의 다툼과 나뉨을 막기 위해
(가) 지역에 대한 설명으로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m25.gif?1476226554,최초의 철도가 개통된 곳이다.,서양식 병원이 처음으로 들어선 곳이다.,국채 보상 운동이 처음으로 일어난 곳이다.,최초의 근대적 사립 학교가 들어선 곳이다.
(가)에 들어갈 제목으로 적절한 것은?,1,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m26.gif?1476226554,민주화를 이룬 ‘6월 민주 항쟁’,독재 정치를 막은 ‘4·19 혁명’,민족적 저항을 보여 준 ‘3·1 운동’,군사 정권에 저항한 ‘5·18 민주화 운동’
다음 시기의 사실로 옳지 않은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m27.gif?1476226554,새마을 운동 전개,경부 고속 국도 개통,경제 개발 5개년 계획 추진,국제 통화 기금(IMF) 관리 체제 극복
다음 사진 전시회의 주제로 적절한 것은?,4,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m28.gif?1476226555,독립군 전적지 탐방,항일 의병 운동의 발자취,간토 대지진과 한국인의 희생,6·25 전쟁의 잊을 수 없는 상처
다음과 같이 전개된 역사적 사건으로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m31.gif?1476226556,갑신정변,갑오개혁,을미사변,임오군란
다음 자료의 시대 상황으로 적절하지 않은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m32.gif?1476226556,산미 증식 계획이 실시되었다.,일본으로 많은 양의 쌀이 유출되었다.,우리나라의 1인당 쌀 소비량이 증가하였다.,일제의 경제 수탈로 일부 농민들이 만주로 떠났다.
(가)에 대한 설명으로 옳지 않은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m33.gif?1476226556,우리나라의 가장 동쪽에 위치한 섬이다.,청·일 전쟁 중에 일본의 영토로 편입되었다.,세종실록지리지에 우리나라 영토로 기록되어 있다.,일본의 옛 지도 중에는 조선의 영토로 표시되어 있는 것도 있다.
다음 가상 인터뷰에서 밑줄 그은‘비밀 단체’로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m34.gif?1476226556,신민회,북로 군정서,조선 의용대,한국 광복군
다음 지도에 나타난 시기의 대외 교류에 대한 설명으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m35.gif?1476226556,여진은 고려의 이름을 서양에 알려 주었다.,거란은 고려에 인삼과 종이를 수출하였다.,송은 고려로부터 수은과 향료를 수입하였다.,아라비아 상인은 고려의 벽란도에서 무역 활동을 하였다.
다음 인물의 업적으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m36.gif?1476226556,신식 군대인 별기군을 양성하였다.,서양과 조약을 맺고 교역을 추진하였다.,전환국을 설치하여 화폐를 발행하였다.,서원을 40여 곳만 남기고 모두 철폐하였다.
(가)~(라) 국가와 문화재의 연결이 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m39.gif?1476226557,(가),(나),(다),(라)
(가)에 들어갈 내용으로 가장 적절한 것은?,4,https://img.comcbt.com/cbt/data/k3/k320120114/k320120114m40.gif?1476226557,강제로 군대를 해산시켰어요.,국권을 빼앗고 총독부를 설치했어요.,외교권을 빼앗고 통감부를 설치했어요.,운요호 사건을 빌미로 체결할 것을 강요했어요.
유적이 만들어지기 시작한 시대에 대한 설명으로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m2.gif?1476226547,한 곳에 머물러 모여 살기 시작하였다.,밭을 갈고 씨를 뿌려 농사를 짓기 시작하였다.,지배자가 등장하면서 계급이 나누어지게 되었다.,철제 농기구를 사용하여 농업 생산량이 늘어났다.
(가)에 해당하는 지역을 지도에서 옳게 고른 것은?,1,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m4.gif?1476226551,ㄱ,ㄴ,ㄷ,ㄹ
퀴즈의 정답에 대한 설명으로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m6.gif?1476226551,마한 세력을 정복하여 영토를 넓혔다.,"철을 수출하였으며 중국, 왜와 교역하였다.",진대법을 실시하여 백성들의 생활을 안정시켰다.,백제와 힘을 합쳐 한강 상류 지역을 차지하였다.
두 자료를 종합하여 알 수 있는 내용으로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m7.gif?1476226551,발해는 고구려를 계승하여 세운 나라였다.,발해의 정치 제도는 당나라의 영향을 받았다.,발해는 해동성국으로 불릴 정도로 성장하였다.,발해와 신라는 교통로를 통해 사신들이 오고 갔다.
가상 경기에서 (가)에 들어갈 내용으로 옳지 않은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m8.gif?1476226551,진골 대표들이 나라의 중요한 일을 결정한다면서요.,6두품 중에는 당나라 유학을 다녀온 사람도 있군요.,진골이나 6두품이나 왕이 못되는 것은 마찬가지군요.,6두품은 신분 때문에 최고 관직에 오르지 못하는군요.
댓글과 관련된 나라에 대한 설명으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m12.gif?1476226545,교육 기관인 태학을 세워 인재를 길렀다.,과학 기술이 발달하여 측우기를 만들었다.,청해진을 설치하여 국제 무역을 주도하였다.,관리를 뽑기 위해 처음으로 과거제를 실시하였다.
고려 시대 문화관에 들어 있는 문화유산으로 적절하지 않은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m14.gif?1476226546,(가),(나),(다),(라)
(가)에 들어갈 내용으로 적절한 것은?,3,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m15.gif?1476226546,원나라의 관청을 늘려야 합니다.,유행하고 있는 몽골식 옷을 입도록 하십시오.,원나라가 차지한 우리 땅을 되찾아야 합니다.,왕세자를 원나라로 보내 문물을 배워 오도록 하십시오.
자료에서 설명하는 조선 시대 관청으로 옳은 것은,1,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m16.gif?1476226546,규장각,의정부,우정국,집현전
자료와 관련된 설명으로 옳지 않은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m17.gif?1476226546,①,②,③,④
다음 내용과 관련된 통치 규범을 기록해 놓은 조선 시대의 책으로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m18.gif?1476226546,「경국대전」,「삼국유사」,「목민심서」,「삼강행실도」
자료 속 인물과 관련된 역사적 사실로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m19.gif?1476226546,명량 해전에서 일본의 침략을 물리쳤다.,남한산성에서 청나라 군사에 맞서 싸웠다.,이종무를 보내 쓰시마 섬의 왜구를 토벌했다.,행주산성에서 일본군과 싸워 대승을 거두었다.
다음 대화에서 말하는 새로운 작물로 옳지 않은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m20.gif?1476226547,감자,담배,목화,고구마
(가)에 들어갈 내용으로 적절한 것은?,1,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m22.gif?1476226547,동학,유학,천주교,민간 신앙
조선 시대 서당의 모습이다. 훈장의 설명에 해당하는 것은?,1,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m23.gif?1476226547,삼강오륜,세속 오계,시무 28조,훈요 10조
가상 뉴스와 관련된 사건으로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m26.gif?1476226548,갑신정변,임오군란,신미양요,을미사변
대화와 관련된 역사적 사건으로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m27.gif?1476226548,임진왜란,위화도 회군,4군 6진 개척,천리장성 축조
생각 지도 (가)에 들어갈 내용으로 적절한 것은?,4,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m28.gif?1476226548,광혜원,신민회,독립 협회,대한민국 임시 정부
자료의 내용과 관련된 문화유산으로 옳은 것을 <보기>에서 고른 것은?,2,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m29.gif?1476226548,"ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄷ","ㄷ, ㄹ"
밑줄 그은 내용과 관련된 민족 운동으로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m31.gif?1476226549,3·1 운동,의병 운동,애국 계몽 운동,무장 독립운동
(가)에 들어갈 내용으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m32.gif?1476226549,상평통보를 발행할 것이다.,금 모으기 운동을 벌일 것이다.,모든 농민에게 토지를 나누어 줄 것이다.,철도를 놓고 공장과 회사를 세울 것이다.
연극 대본에 등장하는 인물로 적절하지 않은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m33.gif?1476226549,신탁 통치를 찬성하는 청년,일제의 전쟁에 강제로 동원된 학생,"놋그릇, 수저, 비녀 등을 빼앗긴 여성",토지 조사 사업으로 땅을 빼앗긴 농민
다음 주장이 있었던 시기를 연표에서 고른 것은?,1,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m34.gif?1476226550,(가),(나),(다),(라)
(가)~(라)의 책을 도서관에 전시할 때 인물이 살았던 순서대로 나열한 것은?,3,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m35.gif?1476226550,(가) - (나) - (다) - (라),(가) - (나) - (라) - (다),(나) - (가) - (다) - (라),(나) - (가) - (라) - (다)
(가)에 들어갈 사진의 제목으로 적절한 것은?,4,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m36.gif?1476226550,새마을 운동,서울 올림픽 대회,경제 개발 5개년 계획,6·15 남북 정상 회담
역사 신문의 (가)에 들어갈 말로 적절한 것은?,2,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m37.gif?1476226550,계엄령,단발령,방곡령,산림령
"(가), (나) 의병장에 대한 설명으로 옳지 않은 것은?",2,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m38.gif?1476226550,"(가)는 양반 출신이고, (나)는 평민 출신이다.",(가)는 (나)보다 늦은 시기에 의병을 일으켰다.,"(가), (나)는 모두 일본에 대항하여 의병을 일으켰다.","(가), (나)는 자기 고장의 지리를 잘 활용하여 싸웠다."
"(가), (나)에 들어갈 문화유산을 순서대로 옳게 짝지은 것은?",4,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m39.gif?1476226550,"선죽교, 앙부일구","첨성대, 현화사 7층 석탑","정효 공주 묘, 팔만대장경판","금동 연가 7년명 여래 입상, 혼일강리역대국도지도"
일기와 관련된 역사적 사건의 원인으로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320111022/k320111022m40.gif?1476226551,10월 유신,3·15 부정 선거,6·29 민주화 선언,5·18 민주화 운동
다음 마인드맵의 (가)에 들어갈 주제어로 적절한 것은?,2,https://img.comcbt.com/cbt/data/k3/k320110813/k320110813m1.gif?1476226536,구석기 시대,신석기 시대,청동기 시대,철기 시대
다음 유물을 통해 알 수 있는 당시 사회상으로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320110813/k320110813m2.gif?1476226539,사냥에 뗀석기를 사용하였다.,처음으로 토기를 사용하였다.,돌로 만든 농기구를 사용하였다.,지배자와 피지배자가 구분되지 않았다.
